corridor,date,load,n,dow,is_weekend,month,dom,lag1,lag7,roll7,roll14,corridor_cat
Old Madras Road,2024-02-07,0.0,0.0,2,0,2,7,0.0,2.0,2.4285714285714284,1.8571428571428572,Old Madras Road
Old Madras Road,2024-02-08,0.0,0.0,3,0,2,8,0.0,1.0,2.0,1.6428571428571428,Old Madras Road
Old Madras Road,2024-02-09,3.0,3.0,4,0,2,9,0.0,0.0,2.2857142857142856,1.5714285714285714,Old Madras Road
Old Madras Road,2024-02-10,0.0,0.0,5,1,2,10,3.0,0.0,2.142857142857143,1.5714285714285714,Old Madras Road
Old Madras Road,2024-02-11,0.0,0.0,6,1,2,11,0.0,2.0,1.5714285714285714,1.5714285714285714,Old Madras Road
Old Madras Road,2024-02-12,1.0,1.0,0,0,2,12,0.0,4.0,1.7142857142857142,1.7142857142857142,Old Madras Road
Old Madras Road,2024-02-13,4.0,4.0,1,0,2,13,1.0,0.0,1.1428571428571428,1.7142857142857142,Old Madras Road
Old Madras Road,2024-02-14,1.0,1.0,2,0,2,14,4.0,0.0,0.8571428571428571,1.6428571428571428,Old Madras Road
Old Madras Road,2024-02-15,3.0,3.0,3,0,2,15,1.0,0.0,1.1428571428571428,1.5714285714285714,Old Madras Road
Old Madras Road,2024-02-16,4.0,2.0,4,0,2,16,3.0,3.0,0.8571428571428571,1.5714285714285714,Old Madras Road
Old Madras Road,2024-02-17,3.0,3.0,5,1,2,17,4.0,0.0,0.8571428571428571,1.5,Old Madras Road
Old Madras Road,2024-02-18,6.0,5.0,6,1,2,18,3.0,0.0,1.0,1.2857142857142858,Old Madras Road
Old Madras Road,2024-02-19,0.0,0.0,0,0,2,19,6.0,1.0,0.8571428571428571,1.2857142857142858,Old Madras Road
Old Madras Road,2024-02-20,0.0,0.0,1,0,2,20,0.0,4.0,0.7142857142857143,0.9285714285714286,Old Madras Road
Old Madras Road,2024-02-21,1.0,1.0,2,0,2,21,0.0,1.0,0.8571428571428571,0.8571428571428571,Old Madras Road
Old Madras Road,2024-02-22,3.0,3.0,3,0,2,22,1.0,3.0,0.8571428571428571,1.0,Old Madras Road
Old Madras Road,2024-02-23,1.0,1.0,4,0,2,23,3.0,4.0,1.0,0.9285714285714286,Old Madras Road
Old Madras Road,2024-02-24,3.0,3.0,5,1,2,24,1.0,3.0,1.2857142857142858,1.0714285714285714,Old Madras Road
Old Madras Road,2024-02-25,0.0,0.0,6,1,2,25,3.0,6.0,1.4285714285714286,1.2142857142857142,Old Madras Road
Old Madras Road,2024-02-26,0.0,0.0,0,0,2,26,0.0,0.0,1.8571428571428572,1.3571428571428572,Old Madras Road
Old Madras Road,2024-02-27,1.0,1.0,1,0,2,27,0.0,0.0,2.0,1.3571428571428572,Old Madras Road
Old Madras Road,2024-02-28,1.0,1.0,2,0,2,28,1.0,1.0,2.142857142857143,1.5,Old Madras Road
Old Madras Road,2024-02-29,3.0,3.0,3,0,2,29,1.0,3.0,2.142857142857143,1.5,Old Madras Road
Old Madras Road,2024-03-01,1.0,1.0,4,0,3,1,3.0,1.0,1.8571428571428572,1.4285714285714286,Old Madras Road
Old Madras Road,2024-03-02,4.0,4.0,5,1,3,2,1.0,3.0,1.8571428571428572,1.5714285714285714,Old Madras Road
Old Madras Road,2024-03-03,1.0,1.0,6,1,3,3,4.0,0.0,2.0,1.7142857142857142,Old Madras Road
Old Madras Road,2024-03-04,0.0,0.0,0,0,3,4,1.0,0.0,1.4285714285714286,1.6428571428571428,Old Madras Road
Old Madras Road,2024-03-05,0.0,0.0,1,0,3,5,0.0,1.0,1.2857142857142858,1.6428571428571428,Old Madras Road
Old Madras Road,2024-03-06,1.0,1.0,2,0,3,6,0.0,1.0,1.2857142857142858,1.7142857142857142,Old Madras Road
Old Madras Road,2024-03-07,5.0,4.0,3,0,3,7,1.0,3.0,1.4285714285714286,1.7857142857142858,Old Madras Road
Old Madras Road,2024-03-08,1.0,1.0,4,0,3,8,5.0,1.0,1.5714285714285714,1.7142857142857142,Old Madras Road
Old Madras Road,2024-03-09,5.0,5.0,5,1,3,9,1.0,4.0,1.7142857142857142,1.7857142857142858,Old Madras Road
Old Madras Road,2024-03-10,5.0,4.0,6,1,3,10,5.0,1.0,1.4285714285714286,1.7142857142857142,Old Madras Road
Old Madras Road,2024-03-11,3.0,3.0,0,0,3,11,5.0,0.0,1.8571428571428572,1.6428571428571428,Old Madras Road
Old Madras Road,2024-03-12,0.0,0.0,1,0,3,12,3.0,0.0,1.8571428571428572,1.5714285714285714,Old Madras Road
Old Madras Road,2024-03-13,5.0,4.0,2,0,3,13,0.0,1.0,1.5714285714285714,1.4285714285714286,Old Madras Road
Old Madras Road,2024-03-14,2.0,2.0,3,0,3,14,5.0,5.0,1.4285714285714286,1.4285714285714286,Old Madras Road
Old Madras Road,2024-03-15,5.0,5.0,4,0,3,15,2.0,1.0,1.8571428571428572,1.7142857142857142,Old Madras Road
Old Madras Road,2024-03-16,2.0,2.0,5,1,3,16,5.0,5.0,2.0,1.8571428571428572,Old Madras Road
Old Madras Road,2024-03-17,0.0,0.0,6,1,3,17,2.0,5.0,2.7142857142857144,2.0714285714285716,Old Madras Road
Old Madras Road,2024-03-18,0.0,0.0,0,0,3,18,0.0,3.0,2.2857142857142856,2.0714285714285716,Old Madras Road
Old Madras Road,2024-03-19,1.0,1.0,1,0,3,19,0.0,0.0,2.857142857142857,2.357142857142857,Old Madras Road
Old Madras Road,2024-03-20,0.0,0.0,2,0,3,20,1.0,5.0,3.142857142857143,2.357142857142857,Old Madras Road
Old Madras Road,2024-03-21,0.0,0.0,3,0,3,21,0.0,2.0,3.0,2.2142857142857144,Old Madras Road
Old Madras Road,2024-03-22,1.0,1.0,4,0,3,22,0.0,5.0,2.857142857142857,2.357142857142857,Old Madras Road
Old Madras Road,2024-03-23,1.0,1.0,5,1,3,23,1.0,2.0,2.4285714285714284,2.2142857142857144,Old Madras Road
Old Madras Road,2024-03-24,0.0,0.0,6,1,3,24,1.0,0.0,1.8571428571428572,2.2857142857142856,Old Madras Road
Old Madras Road,2024-03-25,6.0,6.0,0,0,3,25,0.0,0.0,2.0,2.142857142857143,Old Madras Road
Old Madras Road,2024-03-26,4.0,4.0,1,0,3,26,6.0,1.0,1.5714285714285714,2.2142857142857144,Old Madras Road
Old Madras Road,2024-03-27,1.0,1.0,2,0,3,27,4.0,0.0,1.8571428571428572,2.5,Old Madras Road
Old Madras Road,2024-03-28,2.0,2.0,3,0,3,28,1.0,0.0,2.0,2.5,Old Madras Road
Old Madras Road,2024-03-29,3.0,3.0,4,0,3,29,2.0,1.0,2.0,2.4285714285714284,Old Madras Road
Old Madras Road,2024-03-30,3.0,3.0,5,1,3,30,3.0,1.0,2.4285714285714284,2.4285714285714284,Old Madras Road
Old Madras Road,2024-03-31,5.0,3.0,6,1,3,31,3.0,0.0,2.2857142857142856,2.0714285714285716,Old Madras Road
Old Madras Road,2024-04-01,0.0,0.0,0,0,4,1,5.0,6.0,2.142857142857143,2.0714285714285716,Old Madras Road
Old Madras Road,2024-04-02,0.0,0.0,1,0,4,2,0.0,4.0,2.2857142857142856,1.9285714285714286,Old Madras Road
Old Madras Road,2024-04-03,4.0,4.0,2,0,4,3,0.0,1.0,2.2857142857142856,2.0714285714285716,Old Madras Road
Old Madras Road,2024-04-04,1.0,1.0,3,0,4,4,4.0,2.0,2.2857142857142856,2.142857142857143,Old Madras Road
Old Madras Road,2024-04-05,1.0,1.0,4,0,4,5,1.0,3.0,2.2857142857142856,2.142857142857143,Old Madras Road
Old Madras Road,2024-04-06,9.0,9.0,5,1,4,6,1.0,3.0,2.0,2.2142857142857144,Old Madras Road
Old Madras Road,2024-04-07,2.0,2.0,6,1,4,7,9.0,5.0,2.2857142857142856,2.2857142857142856,Old Madras Road
Old Madras Road,2024-04-08,1.0,1.0,0,0,4,8,2.0,0.0,3.142857142857143,2.642857142857143,Old Madras Road
Tumkur Road,2023-11-23,2.0,2.0,3,0,11,23,3.0,8.0,0.5714285714285714,0.42857142857142855,Tumkur Road
Tumkur Road,2023-11-24,1.0,1.0,4,0,11,24,2.0,0.0,0.5714285714285714,0.42857142857142855,Tumkur Road
Tumkur Road,2023-11-25,2.0,2.0,5,1,11,25,1.0,4.0,0.42857142857142855,0.5,Tumkur Road
Tumkur Road,2023-11-26,1.0,1.0,6,1,11,26,2.0,1.0,0.2857142857142857,0.5,Tumkur Road
Tumkur Road,2023-11-27,2.0,2.0,0,0,11,27,1.0,3.0,0.2857142857142857,0.5,Tumkur Road
Tumkur Road,2023-11-28,5.0,5.0,1,0,11,28,2.0,1.0,0.2857142857142857,0.42857142857142855,Tumkur Road
Tumkur Road,2023-11-29,2.0,2.0,2,0,11,29,5.0,3.0,0.42857142857142855,0.5,Tumkur Road
Tumkur Road,2023-11-30,1.0,1.0,3,0,11,30,2.0,2.0,0.5714285714285714,0.5714285714285714,Tumkur Road
Tumkur Road,2023-12-01,2.0,2.0,4,0,12,1,1.0,1.0,0.5714285714285714,0.5714285714285714,Tumkur Road
Tumkur Road,2023-12-02,6.0,6.0,5,1,12,2,2.0,2.0,0.5714285714285714,0.5,Tumkur Road
Tumkur Road,2023-12-03,6.0,6.0,6,1,12,3,6.0,1.0,0.5714285714285714,0.42857142857142855,Tumkur Road
Tumkur Road,2023-12-04,1.0,1.0,0,0,12,4,6.0,2.0,0.7142857142857143,0.5,Tumkur Road
Tumkur Road,2023-12-05,4.0,4.0,1,0,12,5,1.0,5.0,0.7142857142857143,0.5,Tumkur Road
Tumkur Road,2023-12-06,1.0,1.0,2,0,12,6,4.0,2.0,0.5714285714285714,0.5,Tumkur Road
Tumkur Road,2023-12-07,5.0,5.0,3,0,12,7,1.0,1.0,0.42857142857142855,0.5,Tumkur Road
Tumkur Road,2023-12-08,2.0,2.0,4,0,12,8,5.0,2.0,0.8571428571428571,0.7142857142857143,Tumkur Road
Tumkur Road,2023-12-09,0.0,0.0,5,1,12,9,2.0,6.0,0.7142857142857143,0.6428571428571429,Tumkur Road
Tumkur Road,2023-12-10,2.0,2.0,6,1,12,10,0.0,6.0,0.7142857142857143,0.6428571428571429,Tumkur Road
Tumkur Road,2023-12-11,3.0,3.0,0,0,12,11,2.0,1.0,0.7142857142857143,0.7142857142857143,Tumkur Road
Tumkur Road,2023-12-12,4.0,3.0,1,0,12,12,3.0,4.0,0.7142857142857143,0.7142857142857143,Tumkur Road
Tumkur Road,2023-12-13,5.0,5.0,2,0,12,13,4.0,1.0,0.8571428571428571,0.7142857142857143,Tumkur Road
Tumkur Road,2023-12-14,1.0,1.0,3,0,12,14,5.0,5.0,0.8571428571428571,0.6428571428571429,Tumkur Road
Tumkur Road,2023-12-15,1.0,1.0,4,0,12,15,1.0,2.0,0.2857142857142857,0.5714285714285714,Tumkur Road
Tumkur Road,2023-12-16,3.0,3.0,5,1,12,16,1.0,0.0,0.42857142857142855,0.5714285714285714,Tumkur Road
Tumkur Road,2023-12-17,6.0,6.0,6,1,12,17,3.0,2.0,0.5714285714285714,0.6428571428571429,Tumkur Road
Tumkur Road,2023-12-18,5.0,4.0,0,0,12,18,6.0,3.0,0.5714285714285714,0.6428571428571429,Tumkur Road
Tumkur Road,2023-12-19,4.0,4.0,1,0,12,19,5.0,4.0,0.7142857142857143,0.7142857142857143,Tumkur Road
Tumkur Road,2023-12-20,2.0,2.0,2,0,12,20,4.0,5.0,0.5714285714285714,0.7142857142857143,Tumkur Road
Tumkur Road,2023-12-21,3.0,3.0,3,0,12,21,2.0,1.0,0.7142857142857143,0.7857142857142857,Tumkur Road
Tumkur Road,2023-12-22,2.0,2.0,4,0,12,22,3.0,1.0,0.7142857142857143,0.5,Tumkur Road
Tumkur Road,2023-12-23,4.0,4.0,5,1,12,23,2.0,3.0,1.0,0.7142857142857143,Tumkur Road
Tumkur Road,2023-12-24,2.0,2.0,6,1,12,24,4.0,6.0,1.2857142857142858,0.9285714285714286,Tumkur Road
Tumkur Road,2023-12-25,4.0,4.0,0,0,12,25,2.0,5.0,1.1428571428571428,0.8571428571428571,Tumkur Road
Tumkur Road,2023-12-26,4.0,4.0,1,0,12,26,4.0,4.0,1.0,0.8571428571428571,Tumkur Road
Tumkur Road,2023-12-27,2.0,2.0,2,0,12,27,4.0,2.0,1.0,0.7857142857142857,Tumkur Road
Tumkur Road,2023-12-28,4.0,4.0,3,0,12,28,2.0,3.0,1.1428571428571428,0.9285714285714286,Tumkur Road
Tumkur Road,2023-12-29,2.0,2.0,4,0,12,29,4.0,2.0,1.5714285714285714,1.1428571428571428,Tumkur Road
Tumkur Road,2023-12-30,3.0,3.0,5,1,12,30,2.0,4.0,1.1428571428571428,1.0714285714285714,Tumkur Road
Tumkur Road,2023-12-31,2.0,2.0,6,1,12,31,3.0,2.0,0.7142857142857143,1.0,Tumkur Road
Tumkur Road,2024-01-01,2.0,2.0,0,0,1,1,2.0,4.0,0.7142857142857143,0.9285714285714286,Tumkur Road
Tumkur Road,2024-01-02,3.0,2.0,1,0,1,2,2.0,4.0,0.8571428571428571,0.9285714285714286,Tumkur Road
Tumkur Road,2024-01-03,3.0,3.0,2,0,1,3,3.0,2.0,1.4285714285714286,1.2142857142857142,Tumkur Road
Tumkur Road,2024-01-04,7.0,7.0,3,0,1,4,3.0,4.0,1.4285714285714286,1.2857142857142858,Tumkur Road
Tumkur Road,2024-01-05,2.0,2.0,4,0,1,5,7.0,2.0,1.0,1.2857142857142858,Tumkur Road
Tumkur Road,2024-01-06,0.0,0.0,5,1,1,6,2.0,3.0,1.0,1.0714285714285714,Tumkur Road
Tumkur Road,2024-01-07,1.0,1.0,6,1,1,7,0.0,2.0,1.1428571428571428,0.9285714285714286,Tumkur Road
Tumkur Road,2024-01-08,4.0,4.0,0,0,1,8,1.0,2.0,1.1428571428571428,0.9285714285714286,Tumkur Road
Tumkur Road,2024-01-09,2.0,2.0,1,0,1,9,4.0,3.0,1.0,0.9285714285714286,Tumkur Road
Tumkur Road,2024-01-10,4.0,4.0,2,0,1,10,2.0,3.0,0.42857142857142855,0.9285714285714286,Tumkur Road
Tumkur Road,2024-01-11,2.0,2.0,3,0,1,11,4.0,7.0,0.2857142857142857,0.8571428571428571,Tumkur Road
Tumkur Road,2024-01-12,3.0,3.0,4,0,1,12,2.0,2.0,0.2857142857142857,0.6428571428571429,Tumkur Road
Tumkur Road,2024-01-13,6.0,5.0,5,1,1,13,3.0,0.0,0.2857142857142857,0.6428571428571429,Tumkur Road
Tumkur Road,2024-01-14,5.0,5.0,6,1,1,14,6.0,1.0,0.42857142857142855,0.7857142857142857,Tumkur Road
Tumkur Road,2024-01-15,6.0,6.0,0,0,1,15,5.0,4.0,0.42857142857142855,0.7857142857142857,Tumkur Road
Tumkur Road,2024-01-16,4.0,4.0,1,0,1,16,6.0,2.0,0.42857142857142855,0.7142857142857143,Tumkur Road
Tumkur Road,2024-01-17,3.0,3.0,2,0,1,17,4.0,4.0,0.5714285714285714,0.5,Tumkur Road
Tumkur Road,2024-01-18,3.0,3.0,3,0,1,18,3.0,2.0,0.42857142857142855,0.35714285714285715,Tumkur Road
Tumkur Road,2024-01-19,3.0,3.0,4,0,1,19,3.0,3.0,0.7142857142857143,0.5,Tumkur Road
Tumkur Road,2024-01-20,2.0,2.0,5,1,1,20,3.0,6.0,0.8571428571428571,0.5714285714285714,Tumkur Road
Tumkur Road,2024-01-21,2.0,2.0,6,1,1,21,2.0,5.0,0.5714285714285714,0.5,Tumkur Road
Tumkur Road,2024-01-22,2.0,2.0,0,0,1,22,2.0,6.0,0.5714285714285714,0.5,Tumkur Road
Tumkur Road,2024-01-23,3.0,3.0,1,0,1,23,2.0,4.0,0.5714285714285714,0.5,Tumkur Road
Tumkur Road,2024-01-24,1.0,1.0,2,0,1,24,3.0,3.0,0.5714285714285714,0.5714285714285714,Tumkur Road
Tumkur Road,2024-01-25,7.0,6.0,3,0,1,25,1.0,3.0,0.5714285714285714,0.5,Tumkur Road
Tumkur Road,2024-01-26,2.0,2.0,4,0,1,26,7.0,3.0,0.2857142857142857,0.5,Tumkur Road
Tumkur Road,2024-01-27,2.0,2.0,5,1,1,27,2.0,2.0,0.14285714285714285,0.5,Tumkur Road
Tumkur Road,2024-01-28,1.0,1.0,6,1,1,28,2.0,2.0,0.42857142857142855,0.5,Tumkur Road
Tumkur Road,2024-01-29,3.0,3.0,0,0,1,29,1.0,2.0,0.42857142857142855,0.5,Tumkur Road
Tumkur Road,2024-01-30,1.0,1.0,1,0,1,30,3.0,3.0,0.42857142857142855,0.5,Tumkur Road
Tumkur Road,2024-01-31,4.0,4.0,2,0,1,31,1.0,1.0,0.2857142857142857,0.42857142857142855,Tumkur Road
Tumkur Road,2024-02-01,5.0,5.0,3,0,2,1,4.0,7.0,0.2857142857142857,0.42857142857142855,Tumkur Road
Tumkur Road,2024-02-02,4.0,4.0,4,0,2,2,5.0,2.0,0.2857142857142857,0.2857142857142857,Tumkur Road
Tumkur Road,2024-02-03,3.0,3.0,5,1,2,3,4.0,2.0,0.2857142857142857,0.21428571428571427,Tumkur Road
Tumkur Road,2024-02-04,4.0,4.0,6,1,2,4,3.0,1.0,0.0,0.21428571428571427,Tumkur Road
Tumkur Road,2024-02-05,1.0,1.0,0,0,2,5,4.0,3.0,0.0,0.21428571428571427,Tumkur Road
Tumkur Road,2024-02-06,1.0,1.0,1,0,2,6,1.0,1.0,0.0,0.21428571428571427,Tumkur Road
Tumkur Road,2024-02-07,1.0,1.0,2,0,2,7,1.0,4.0,0.14285714285714285,0.21428571428571427,Tumkur Road
Tumkur Road,2024-02-08,7.0,7.0,3,0,2,8,1.0,5.0,0.7142857142857143,0.5,Tumkur Road
Tumkur Road,2024-02-09,7.0,5.0,4,0,2,9,7.0,4.0,0.7142857142857143,0.5,Tumkur Road
Tumkur Road,2024-02-10,2.0,2.0,5,1,2,10,7.0,3.0,1.0,0.6428571428571429,Tumkur Road
Tumkur Road,2024-02-11,2.0,2.0,6,1,2,11,2.0,4.0,1.4285714285714286,0.7142857142857143,Tumkur Road
Tumkur Road,2024-02-12,4.0,4.0,0,0,2,12,2.0,1.0,1.5714285714285714,0.7857142857142857,Tumkur Road
Tumkur Road,2024-02-13,6.0,5.0,1,0,2,13,4.0,1.0,2.142857142857143,1.0714285714285714,Tumkur Road
Tumkur Road,2024-02-14,1.0,1.0,2,0,2,14,6.0,1.0,2.142857142857143,1.1428571428571428,Tumkur Road
Tumkur Road,2024-02-15,3.0,3.0,3,0,2,15,1.0,7.0,1.5714285714285714,1.1428571428571428,Tumkur Road
Tumkur Road,2024-02-16,2.0,2.0,4,0,2,16,3.0,7.0,1.7142857142857142,1.2142857142857142,Tumkur Road
Tumkur Road,2024-02-17,1.0,1.0,5,1,2,17,2.0,2.0,1.5714285714285714,1.2857142857142858,Tumkur Road
Tumkur Road,2024-02-18,0.0,0.0,6,1,2,18,1.0,2.0,1.2857142857142858,1.3571428571428572,Tumkur Road
Tumkur Road,2024-02-19,2.0,2.0,0,0,2,19,0.0,4.0,1.2857142857142858,1.4285714285714286,Tumkur Road
Tumkur Road,2024-02-20,1.0,1.0,1,0,2,20,2.0,6.0,0.8571428571428571,1.5,Tumkur Road
Tumkur Road,2024-02-21,0.0,0.0,2,0,2,21,1.0,1.0,1.0,1.5714285714285714,Tumkur Road
Tumkur Road,2024-02-22,1.0,1.0,3,0,2,22,0.0,3.0,1.0,1.2857142857142858,Tumkur Road
Tumkur Road,2024-02-23,2.0,2.0,4,0,2,23,1.0,2.0,0.8571428571428571,1.2857142857142858,Tumkur Road
Tumkur Road,2024-02-24,3.0,3.0,5,1,2,24,2.0,1.0,0.7142857142857143,1.1428571428571428,Tumkur Road
Tumkur Road,2024-02-25,6.0,4.0,6,1,2,25,3.0,0.0,0.5714285714285714,0.9285714285714286,Tumkur Road
Tumkur Road,2024-02-26,3.0,2.0,0,0,2,26,6.0,2.0,0.5714285714285714,0.9285714285714286,Tumkur Road
Tumkur Road,2024-02-27,10.0,10.0,1,0,2,27,3.0,1.0,0.42857142857142855,0.6428571428571429,Tumkur Road
Tumkur Road,2024-02-28,4.0,4.0,2,0,2,28,10.0,0.0,0.14285714285714285,0.5714285714285714,Tumkur Road
Tumkur Road,2024-02-29,2.0,2.0,3,0,2,29,4.0,1.0,0.14285714285714285,0.5714285714285714,Tumkur Road
Tumkur Road,2024-03-01,2.0,2.0,4,0,3,1,2.0,2.0,0.2857142857142857,0.5714285714285714,Tumkur Road
Tumkur Road,2024-03-02,0.0,0.0,5,1,3,2,2.0,3.0,0.2857142857142857,0.5,Tumkur Road
Tumkur Road,2024-03-03,1.0,1.0,6,1,3,3,0.0,6.0,0.5714285714285714,0.5714285714285714,Tumkur Road
Tumkur Road,2024-03-04,5.0,5.0,0,0,3,4,1.0,3.0,0.7142857142857143,0.6428571428571429,Tumkur Road
Tumkur Road,2024-03-05,3.0,3.0,1,0,3,5,5.0,10.0,0.7142857142857143,0.5714285714285714,Tumkur Road
Tumkur Road,2024-03-06,7.0,6.0,2,0,3,6,3.0,4.0,1.0,0.5714285714285714,Tumkur Road
Tumkur Road,2024-03-07,11.0,11.0,3,0,3,7,7.0,2.0,1.1428571428571428,0.6428571428571429,Tumkur Road
Tumkur Road,2024-03-08,2.0,2.0,4,0,3,8,11.0,2.0,1.4285714285714286,0.8571428571428571,Tumkur Road
Tumkur Road,2024-03-09,3.0,3.0,5,1,3,9,2.0,0.0,1.8571428571428572,1.0714285714285714,Tumkur Road
Tumkur Road,2024-03-10,4.0,4.0,6,1,3,10,3.0,1.0,1.5714285714285714,1.0714285714285714,Tumkur Road
Tumkur Road,2024-03-11,1.0,1.0,0,0,3,11,4.0,5.0,1.2857142857142858,1.0,Tumkur Road
Tumkur Road,2024-03-12,6.0,4.0,1,0,3,12,1.0,3.0,1.5714285714285714,1.1428571428571428,Tumkur Road
Tumkur Road,2024-03-13,2.0,2.0,2,0,3,13,6.0,7.0,1.2857142857142858,1.1428571428571428,Tumkur Road
Tumkur Road,2024-03-14,5.0,5.0,3,0,3,14,2.0,11.0,1.1428571428571428,1.1428571428571428,Tumkur Road
Tumkur Road,2024-03-15,4.0,4.0,4,0,3,15,5.0,2.0,0.7142857142857143,1.0714285714285714,Tumkur Road
Tumkur Road,2024-03-16,3.0,3.0,5,1,3,16,4.0,3.0,0.42857142857142855,1.1428571428571428,Tumkur Road
Tumkur Road,2024-03-17,3.0,3.0,6,1,3,17,3.0,4.0,0.42857142857142855,1.0,Tumkur Road
Tumkur Road,2024-03-18,3.0,3.0,0,0,3,18,3.0,1.0,0.42857142857142855,0.8571428571428571,Tumkur Road
Tumkur Road,2024-03-19,2.0,2.0,1,0,3,19,3.0,6.0,0.14285714285714285,0.8571428571428571,Tumkur Road
Tumkur Road,2024-03-20,4.0,4.0,2,0,3,20,2.0,2.0,0.14285714285714285,0.7142857142857143,Tumkur Road
Tumkur Road,2024-03-21,2.0,2.0,3,0,3,21,4.0,5.0,0.42857142857142855,0.7857142857142857,Tumkur Road
Tumkur Road,2024-03-22,4.0,4.0,4,0,3,22,2.0,4.0,0.42857142857142855,0.5714285714285714,Tumkur Road
Tumkur Road,2024-03-23,3.0,3.0,5,1,3,23,4.0,3.0,0.2857142857142857,0.35714285714285715,Tumkur Road
Tumkur Road,2024-03-24,6.0,6.0,6,1,3,24,3.0,3.0,0.2857142857142857,0.35714285714285715,Tumkur Road
Tumkur Road,2024-03-25,3.0,3.0,0,0,3,25,6.0,3.0,0.2857142857142857,0.35714285714285715,Tumkur Road
Tumkur Road,2024-03-26,4.0,4.0,1,0,3,26,3.0,2.0,0.42857142857142855,0.2857142857142857,Tumkur Road
Tumkur Road,2024-03-27,2.0,2.0,2,0,3,27,4.0,4.0,0.5714285714285714,0.35714285714285715,Tumkur Road
Tumkur Road,2024-03-28,3.0,3.0,3,0,3,28,2.0,2.0,0.2857142857142857,0.35714285714285715,Tumkur Road
Tumkur Road,2024-03-29,6.0,6.0,4,0,3,29,3.0,4.0,0.2857142857142857,0.35714285714285715,Tumkur Road
Tumkur Road,2024-03-30,7.0,7.0,5,1,3,30,6.0,3.0,0.5714285714285714,0.42857142857142855,Tumkur Road
Tumkur Road,2024-03-31,1.0,1.0,6,1,3,31,7.0,6.0,0.7142857142857143,0.5,Tumkur Road
Tumkur Road,2024-04-01,2.0,2.0,0,0,4,1,1.0,3.0,0.7142857142857143,0.5,Tumkur Road
Tumkur Road,2024-04-02,2.0,2.0,1,0,4,2,2.0,4.0,0.5714285714285714,0.5,Tumkur Road
Tumkur Road,2024-04-03,8.0,8.0,2,0,4,3,2.0,2.0,0.42857142857142855,0.5,Tumkur Road
Tumkur Road,2024-04-04,3.0,3.0,3,0,4,4,8.0,3.0,0.5714285714285714,0.42857142857142855,Tumkur Road
Tumkur Road,2024-04-05,3.0,2.0,4,0,4,5,3.0,6.0,0.5714285714285714,0.42857142857142855,Tumkur Road
Tumkur Road,2024-04-06,6.0,6.0,5,1,4,6,3.0,7.0,0.2857142857142857,0.42857142857142855,Tumkur Road
Tumkur Road,2024-04-07,6.0,6.0,6,1,4,7,6.0,1.0,0.2857142857142857,0.5,Tumkur Road
Tumkur Road,2024-04-08,1.0,1.0,0,0,4,8,6.0,2.0,0.5714285714285714,0.6428571428571429,Tumkur Road
Varthur Road,2023-11-23,0.0,0.0,3,0,11,23,5.0,1.0,1.2857142857142858,1.1428571428571428,Varthur Road
Varthur Road,2023-11-24,0.0,0.0,4,0,11,24,0.0,1.0,1.1428571428571428,1.1428571428571428,Varthur Road
Varthur Road,2023-11-25,1.0,1.0,5,1,11,25,0.0,0.0,1.0,1.1428571428571428,Varthur Road
Varthur Road,2023-11-26,0.0,0.0,6,1,11,26,1.0,1.0,1.1428571428571428,1.1428571428571428,Varthur Road
Varthur Road,2023-11-27,0.0,0.0,0,0,11,27,0.0,1.0,1.0,1.0714285714285714,Varthur Road
Varthur Road,2023-11-28,0.0,0.0,1,0,11,28,0.0,0.0,0.8571428571428571,1.0,Varthur Road
Varthur Road,2023-11-29,0.0,0.0,2,0,11,29,0.0,5.0,0.8571428571428571,0.7857142857142857,Varthur Road
Varthur Road,2023-11-30,0.0,0.0,3,0,11,30,0.0,0.0,0.14285714285714285,0.7142857142857143,Varthur Road
Varthur Road,2023-12-01,0.0,0.0,4,0,12,1,0.0,0.0,0.14285714285714285,0.6428571428571429,Varthur Road
Varthur Road,2023-12-02,0.0,0.0,5,1,12,2,0.0,1.0,0.14285714285714285,0.5714285714285714,Varthur Road
Varthur Road,2023-12-03,0.0,0.0,6,1,12,3,0.0,0.0,0.0,0.5714285714285714,Varthur Road
Varthur Road,2023-12-04,2.0,1.0,0,0,12,4,0.0,0.0,0.0,0.5,Varthur Road
Varthur Road,2023-12-05,0.0,0.0,1,0,12,5,2.0,0.0,0.2857142857142857,0.5714285714285714,Varthur Road
Varthur Road,2023-12-06,0.0,0.0,2,0,12,6,0.0,0.0,0.2857142857142857,0.5714285714285714,Varthur Road
Varthur Road,2023-12-07,3.0,3.0,3,0,12,7,0.0,0.0,0.2857142857142857,0.21428571428571427,Varthur Road
Varthur Road,2023-12-08,4.0,2.0,4,0,12,8,3.0,0.0,0.7142857142857143,0.42857142857142855,Varthur Road
Varthur Road,2023-12-09,0.0,0.0,5,1,12,9,4.0,0.0,1.2857142857142858,0.7142857142857143,Varthur Road
Varthur Road,2023-12-10,1.0,1.0,6,1,12,10,0.0,0.0,1.2857142857142858,0.6428571428571429,Varthur Road
Varthur Road,2023-12-11,0.0,0.0,0,0,12,11,1.0,2.0,1.4285714285714286,0.7142857142857143,Varthur Road
Varthur Road,2023-12-12,0.0,0.0,1,0,12,12,0.0,0.0,1.1428571428571428,0.7142857142857143,Varthur Road
